,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
intensity,4561.0,4282.0,4200.0,4202.0,4356.0,4173.0,4008.0,4362.0,4021.0,4120.0,4643.0,3925.0,4157.0,4156.0,4198.0,4004.0,4380.0,4324.0,3818.0,4012.0,4721.0,4050.0,4317.0,4458.0,4176.0,4059.0,4200.0,4338.0,4269.0,4292.0,4618.0,3789.0,4138.0,4191.0,4158.0,3918.0,4361.0,4175.0,3939.0,4251.0,4268.0,4031.0,4158.0,4370.0,3873.0,4086.0,4207.0,4167.0,4020.0,4238.0,4113.0,4072.0,4373.0,4160.0,3877.0,4380.0,4319.0,3874.0,4245.0,4417.0,4109.0,3893.0,4375.0,4151.0,3867.0,4008.0,3933.0,3990.0,4339.0,4652.0,4335.0,4009.0,4347.0,4119.0,4145.0,4429.0,4228.0,3951.0,3940.0,4099.0,4054.0,4090.0,4248.0,4246.0,4082.0,4754.0,4271.0,3987.0,4322.0,4357.0,4101.0,4137.0,4183.0,4025.0,4296.0,4297.0,4207.0,4280.0,4176.0,3952.0,4124.0,4323.0,4661.0,4032.0,4252.0,4228.0,4022.0,4178.0,4191.0,4276.0,4028.0,4331.0,4242.0,4199.0,4207.0,4096.0,4024.0,4228.0,4532.0,4281.0,3873.0,4158.0,3918.0,4120.0,4197.0,4574.0,3998.0,4308.0,4421.0,4198.0,4377.0,4558.0,4044.0,4167.0,4283.0,4008.0,3866.0,4026.0,3942.0,3957.0,4097.0,4184.0,4077.0,4340.0,4422.0,4072.0,4309.0,4208.0,4212.0,4121.0,4424.0,3899.0,3639.0,3962.0,4065.0,3875.0,4087.0,4554.0,4227.0,4356.0,4291.0,4718.0,4084.0,4211.0,4187.0,3751.0,3885.0,3909.0,3444.0,4104.0,4144.0,4077.0,4264.0,4457.0,4815.0,4624.0,4766.0,4787.0,4521.0,4184.0,4124.0,3900.0,3590.0,3562.0,3352.0,3404.0,3904.0,4042.0,3998.0,4561.0,4657.0,4727.0,4895.0,4789.0,4330.0,4353.0,4252.0,3476.0,3259.0,3578.0,3227.0,3435.0,4099.0,4307.0,4470.0,4891.0,5233.0,5171.0,4833.0,4945.0,4164.0,3993.0,3460.0,3221.0,3048.0,3161.0,3385.0,3283.0,3950.0,4684.0,4563.0,4857.0,5292.0,4736.0,5017.0,4990.0,3941.0,3871.0,3700.0,3246.0,2868.0,3098.0,3407.0,3821.0,3775.0,4445.0,4844.0,5034.0,5451.0,5213.0,4946.0,4588.0,3976.0,3541.0,3349.0,3254.0,3087.0,3030.0,3723.0,3769.0,4076.0,4691.0,4741.0,5002.0,4425.0,4953.0,4248.0,4420.0,4068.0,3553.0,3426.0,3630.0,3478.0,3676.0,4060.0,4231.0,4369.0,4526.0,4736.0,4042.0,4504.0,4497.0,4310.0,3846.0,3864.0,3679.0,3747.0,4075.0,4013.0,3903.0,4153.0,4318.0,3963.0,4213.0,4254.0,4390.0,4412.0,4565.0,4007.0,3792.0,4119.0,3936.0,4179.0,4273.0,4132.0,3979.0,4182.0,4262.0,3976.0,4114.0,4469.0,4140.0,3821.0,4176.0,4230.0,3719.0,4266.0,4386.0,3798.0,4124.0,4383.0,4158.0,3971.0,4413.0,4128.0,3729.0,4226.0,4084.0,3829.0,3934.0,4103.0,4002.0,4068.0,4410.0,4053.0,4105.0,4386.0,4070.0,3976.0,4139.0,4016.0,3858.0,4103.0,4070.0,3965.0,3915.0,3956.0,3930.0,4067.0,4532.0,4311.0,3806.0,4262.0,4045.0,3816.0,4251.0,4427.0,4010.0,4084.0,4274.0,3970.0,4128.0,4174.0,4476.0,4059.0,4227.0,4156.0,4007.0,3950.0,4275.0,3924.0,4136.0,4104.0,4046.0,3984.0,4063.0,4108.0,3982.0,4136.0,4385.0,3791.0,4036.0,4152.0,4395.0,4333.0,4515.0,4165.0,3954.0,4109.0,4385.0,4130.0,4315.0,4261.0,3895.0,4010.0,4365.0,4130.0,4054.0,4269.0,4333.0,3794.0,4347.0,4219.0,3956.0,4170.0,4340.0,4074.0,3912.0,4202.0,3828.0,4244.0,4257.0,4220.0,4115.0,4293.0,4455.0,4000.0,4058.0,4122.0,4022.0,4039.0,4175.0,3960.0,4114.0,4391.0,4267.0,4145.0,4321.0,4273.0,4042.0,4494.0,4404.0,3907.0,4036.0,4096.0,4064.0,4135.0,4422.0,4227.0,3960.0,4305.0,4345.0,3859.0,4080.0,4154.0,4288.0,4091.0,4060.0,4061.0,4058.0,4327.0,4157.0,4170.0,4300.0,4173.0,3857.0,4114.0,4348.0,4088.0,4460.0,4428.0,4207.0,3982.0,4085.0,4090.0,4104.0,4327.0,4081.0,4093.0,4045.0,4132.0,4222.0,4351.0,4584.0,3942.0,3865.0,4217.0,4008.0,3978.0,4426.0,4441.0,4144.0,4091.0,4494.0,4003.0,4232.0,4412.0,4289.0,3874.0,4441.0,4015.0,3906.0,4008.0,4305.0,3839.0,4011.0,4289.0,4138.0,3969.0,4541.0,4253.0,3772.0,4321.0,4019.0,4174.0,3977.0,4314.0,4370.0,4095.0,4344.0
opd,-2.8775781249999997e-05,-2.8873437499999993e-05,-2.897109374999999e-05,-2.9068749999999995e-05,-2.9166406249999998e-05,-2.9264062499999997e-05,-2.936171875e-05,-2.9459374999999996e-05,-2.955703125e-05,-2.9654687499999998e-05,-2.9752343749999998e-05,-2.985e-05,-3.095234374999999e-05,-3.08546875e-05,-3.0757031249999994e-05,-3.0659375e-05,-3.0561718749999995e-05,-3.0464062499999996e-05,-3.0366406249999997e-05,-3.0268749999999994e-05,-3.0171093749999998e-05,-3.00734375e-05,-2.9975781249999996e-05,-2.9878124999999996e-05,-2.9780468749999993e-05,-2.9682812499999997e-05,-2.9585156249999998e-05,-2.948749999999999e-05,-2.9389843749999996e-05,-2.92921875e-05,-2.9194531249999997e-05,-2.9096874999999997e-05,-2.899921874999999e-05,-2.8901562499999995e-05,-2.880390625e-05,-2.8706249999999993e-05,-2.860859374999999e-05,-2.851093749999999e-05,-2.8413281249999988e-05,-2.8315624999999992e-05,-2.8217968749999986e-05,-2.812031249999999e-05,-2.802265624999999e-05,-2.7924999999999988e-05,-2.782734375e-05,-2.77296875e-05,-2.7632031249999996e-05,-2.7534374999999997e-05,-2.7436718749999994e-05,-2.7339062499999998e-05,-2.724140625e-05,-2.7143749999999992e-05,-2.704609374999999e-05,-2.6948437499999994e-05,-2.685078124999999e-05,-2.675312499999999e-05,-2.665546874999999e-05,-2.655781249999999e-05,-2.6460156249999993e-05,-2.636249999999999e-05,-2.626484374999999e-05,-2.616718749999999e-05,-2.606953124999999e-05,-2.5971874999999993e-05,-2.587421874999999e-05,-2.577656249999999e-05,-2.567890624999999e-05,-2.558124999999999e-05,-2.5483593749999996e-05,-2.5385937499999993e-05,-2.5288281249999993e-05,-2.5190624999999997e-05,-2.5092968749999995e-05,-2.4995312499999995e-05,-2.4897656249999992e-05,-2.4799999999999996e-05,-2.470234374999999e-05,-2.460468749999999e-05,-2.450703124999999e-05,-2.4409374999999992e-05,-2.4311718749999993e-05,-2.421406249999999e-05,-2.411640624999999e-05,-2.4018749999999994e-05,-2.392109374999999e-05,-2.3823437499999992e-05,-2.372578124999999e-05,-2.3628124999999993e-05,-2.353046874999999e-05,-2.343281249999999e-05,-2.333515624999999e-05,-2.3237499999999992e-05,-2.3139843749999993e-05,-2.304218749999999e-05,-2.294453124999999e-05,-2.284687499999999e-05,-2.2749218749999992e-05,-2.2651562499999992e-05,-2.255390624999999e-05,-2.2456249999999994e-05,-2.235859374999999e-05,-2.226093749999999e-05,-2.2163281249999992e-05,-2.2065624999999993e-05,-2.1967968749999993e-05,-2.187031249999999e-05,-2.177265624999999e-05,-2.1674999999999995e-05,-2.1577343749999992e-05,-2.1479687499999993e-05,-2.138203124999999e-05,-2.1284374999999994e-05,-2.1186718749999994e-05,-2.108906249999999e-05,-2.0991406249999992e-05,-2.0893749999999993e-05,-2.0796093749999993e-05,-2.0698437499999994e-05,-2.060078124999999e-05,-2.0503124999999995e-05,-2.0405468749999992e-05,-2.0307812499999993e-05,-2.021015624999999e-05,-2.0112499999999994e-05,-2.0014843749999995e-05,-1.9917187499999992e-05,-1.9819531249999993e-05,-1.9721874999999997e-05,-1.9624218749999994e-05,-1.9526562499999994e-05,-1.942890624999999e-05,-1.9331249999999996e-05,-1.9233593749999996e-05,-1.9135937499999993e-05,-1.9038281249999994e-05,-1.8940624999999995e-05,-1.8842968749999995e-05,-1.8745312499999992e-05,-1.8647656249999993e-05,-1.8549999999999997e-05,-1.8452343749999994e-05,-1.8354687499999995e-05,-1.8257031249999992e-05,-1.8159374999999996e-05,-1.8061718749999993e-05,-1.7964062499999994e-05,-1.7866406249999994e-05,-1.7768749999999995e-05,-1.7671093749999995e-05,-1.7573437499999993e-05,-1.7475781249999993e-05,-1.7378124999999997e-05,-1.7280468749999994e-05,-1.7182812499999995e-05,-1.7085156249999992e-05,-1.6987499999999996e-05,-1.6889843749999997e-05,-1.6792187499999994e-05,-1.6694531249999995e-05,-1.6596874999999995e-05,-1.6499218749999996e-05,-1.6401562499999993e-05,-1.6303906249999994e-05,-1.6206249999999998e-05,-1.6108593749999995e-05,-1.6010937499999995e-05,-1.5913281249999993e-05,-1.5815624999999993e-05,-1.5717968749999997e-05,-1.5620312499999994e-05,-1.5522656249999995e-05,-1.5424999999999995e-05,-1.5327343749999996e-05,-1.5229687499999995e-05,-1.5132031249999996e-05,-1.5034374999999994e-05,-1.4936718749999995e-05,-1.4839062499999994e-05,-1.4741406249999996e-05,-1.4643749999999995e-05,-1.4546093749999997e-05,-1.4448437499999996e-05,-1.4350781249999997e-05,-1.4253124999999996e-05,-1.4155468749999996e-05,-1.4057812499999995e-05,-1.3960156249999998e-05,-1.3862499999999996e-05,-1.3764843749999995e-05,-1.3667187499999996e-05,-1.3569531249999997e-05,-1.3471874999999995e-05,-1.3374218749999996e-05,-1.3276562499999995e-05,-1.3178906249999996e-05,-1.3081249999999996e-05,-1.2983593749999997e-05,-1.2885937499999997e-05,-1.2788281249999998e-05,-1.2690624999999997e-05,-1.2592968749999997e-05,-1.2495312499999996e-05,-1.2397656249999997e-05,-1.2299999999999997e-05,-1.2202343749999998e-05,-1.2104687499999997e-05,-1.2007031249999998e-05,-1.1909374999999996e-05,-1.1811718749999997e-05,-1.1714062499999998e-05,-1.1616406249999998e-05,-1.1518749999999997e-05,-1.1421093749999996e-05,-1.1323437499999997e-05,-1.1225781249999997e-05,-1.1128124999999996e-05,-1.1030468749999997e-05,-1.0932812499999996e-05,-1.0835156249999996e-05,-1.0737499999999997e-05,-1.0639843749999997e-05,-1.0542187499999998e-05,-1.0444531249999998e-05,-1.0346874999999999e-05,-1.0249218749999998e-05,-1.0151562499999999e-05,-1.0053906249999997e-05,-9.956249999999998e-06,-9.858593749999999e-06,-9.760937499999998e-06,-9.663281249999998e-06,-9.565624999999997e-06,-9.467968749999998e-06,-9.370312499999998e-06,-9.272656249999999e-06,-9.174999999999998e-06,-9.07734375e-06,-8.979687499999999e-06,-8.88203125e-06,-8.784374999999998e-06,-8.686718749999999e-06,-8.5890625e-06,-8.49140625e-06,-8.393749999999999e-06,-8.296093749999998e-06,-8.198437499999999e-06,-8.100781249999999e-06,-8.003125e-06,-7.905468749999999e-06,-7.8078125e-06,-7.710156249999998e-06,-7.612499999999999e-06,-7.5148437499999984e-06,-7.417187499999998e-06,-7.319531249999999e-06,-7.2218749999999985e-06,-7.124218749999998e-06,-7.026562499999999e-06,-6.928906249999999e-06,-6.831249999999998e-06,-6.73359375e-06,-6.6359374999999995e-06,-6.53828125e-06,-6.440625e-06,-6.34296875e-06,-6.2453125e-06,-6.14765625e-06,-6.05e-06,-5.952343749999999e-06,-5.854687499999999e-06,-5.75703125e-06,-5.6593749999999995e-06,-5.561718749999999e-06,-5.4640625e-06,-5.3664062499999996e-06,-5.268749999999999e-06,-5.171093750000001e-06,-5.0734375000000005e-06,-4.975781250000001e-06,-4.878125000000001e-06,-4.780468750000001e-06,-4.682812500000001e-06,-4.585156250000001e-06,-4.487500000000001e-06,-4.38984375e-06,-4.2921875e-06,-4.194531250000001e-06,-4.0968750000000005e-06,-3.99921875e-06,-3.901562500000001e-06,-3.8039062500000006e-06,-3.7062500000000003e-06,-3.60859375e-06,-3.5109375e-06,-3.4132812500000004e-06,-3.315625e-06,-3.21796875e-06,-3.1203125000000005e-06,-3.02265625e-06,-2.925e-06,-2.8273437499999946e-06,-2.7296874999999944e-06,-2.632031249999995e-06,-2.5343749999999947e-06,-2.4367187499999944e-06,-2.339062499999995e-06,-2.2414062499999948e-06,-2.1437499999999945e-06,-2.0460937499999943e-06,-1.948437499999994e-06,-1.8507812499999946e-06,-1.7531249999999943e-06,-1.655468749999994e-06,-1.5578124999999938e-06,-1.4601562499999953e-06,-1.362499999999995e-06,-1.2648437499999964e-06,-1.1671874999999962e-06,-1.069531249999996e-06,-9.718749999999974e-07,-8.742187499999971e-07,-7.765624999999969e-07,-6.789062499999966e-07,-5.812499999999955e-07,-4.835937499999944e-07,-3.859374999999933e-07,-2.882812499999939e-07,-1.9062499999999447e-07,-9.296874999999506e-08,4.687500000006043e-09,1.0234375000000545e-07,2.0000000000000656e-07,2.9765625000000427e-07,3.953125000000054e-07,4.929687500000048e-07,5.906250000000042e-07,6.882812500000036e-07,7.859375000000047e-07,8.835937500000041e-07,9.812500000000052e-07,1.0789062500000063e-06,1.1765625000000074e-06,1.2742187500000068e-06,1.3718750000000062e-06,1.4695312500000057e-06,1.5671875000000068e-06,1.6648437500000062e-06,1.7625000000000073e-06,1.860156250000005e-06,1.957812500000006e-06,2.0554687500000055e-06,2.153125000000005e-06,2.2507812500000043e-06,2.3484375000000054e-06,2.446093750000005e-06,2.543750000000006e-06,2.6414062500000036e-06,2.7390625000000047e-06,2.836718750000004e-06,2.9343750000000036e-06,3.032031250000003e-06,3.129687500000004e-06,3.2273437500000035e-06,3.3250000000000046e-06,3.4226562500000023e-06,3.5203125000000034e-06,3.617968750000003e-06,3.7156250000000022e-06,3.8132812500000016e-06,3.910937500000003e-06,4.008593750000002e-06,4.106250000000003e-06,4.203906250000004e-06,4.3015625000000055e-06,4.399218750000005e-06,4.496875000000003e-06,4.594531250000004e-06,4.692187500000005e-06,4.789843750000006e-06,4.887500000000004e-06,4.985156250000003e-06,5.082812500000004e-06,5.180468750000005e-06,5.278125000000001e-06,5.375781250000002e-06,5.4734375000000034e-06,5.5710937500000045e-06,5.668750000000002e-06,5.766406250000002e-06,5.864062500000003e-06,5.961718750000004e-06,6.059375e-06,6.157031250000001e-06,6.254687500000002e-06,6.352343750000003e-06,6.450000000000001e-06,6.547656250000004e-06,6.645312500000005e-06,6.742968750000006e-06,6.840625000000002e-06,6.938281250000003e-06,7.035937500000004e-06,7.133593750000005e-06,7.231250000000003e-06,7.328906250000002e-06,7.4265625000000035e-06,7.524218750000005e-06,7.621875000000001e-06,7.719531250000002e-06,7.817187500000003e-06,7.914843750000004e-06,8.012500000000002e-06,8.110156250000001e-06,8.207812500000002e-06,8.305468750000003e-06,8.403125e-06,8.50078125e-06,8.598437500000001e-06,8.696093750000003e-06,8.79375e-06,8.891406250000003e-06,8.989062500000004e-06,9.086718750000005e-06,9.184375000000001e-06,9.282031250000002e-06,9.379687500000004e-06,9.477343750000005e-06,9.575000000000002e-06,9.672656250000002e-06,9.770312500000003e-06,9.867968750000004e-06,9.965625e-06,1.0063281250000001e-05,1.0160937500000002e-05,1.0258593750000003e-05,1.0356250000000001e-05,1.0453906250000007e-05,1.0551562500000008e-05,1.064921875000001e-05,1.0746875000000005e-05,1.0844531250000007e-05,1.0942187500000008e-05,1.1039843750000009e-05,1.1137500000000006e-05,1.1235156249999999e-05,1.13328125e-05,1.1430468750000001e-05,1.1528124999999997e-05,1.1625781249999998e-05,1.17234375e-05,1.182109375e-05,1.1918749999999998e-05,1.2016406250000008e-05,1.2114062500000009e-05,1.221171875000001e-05,1.2309375000000006e-05,1.2407031250000007e-05,1.2504687500000008e-05,1.260234375000001e-05,1.2700000000000007e-05,1.279765625e-05,1.2895312500000001e-05,1.2992968750000002e-05,1.3090624999999998e-05,1.3188281249999999e-05,1.32859375e-05,1.338359375e-05,1.3481249999999999e-05,1.3578906250000005e-05,1.3676562500000005e-05,1.3774218750000007e-05,1.3871875000000003e-05,1.3969531250000006e-05,1.4067187500000006e-05,1.4164843750000005e-05,1.4262500000000004e-05,1.436015625e-05,1.44578125e-05,1.4555468750000003e-05,1.4653124999999999e-05,1.4750781250000005e-05,1.4848437500000001e-05,1.4946093749999997e-05,1.5043750000000003e-05,1.5141406250000006e-05,1.5239062500000002e-05,1.5336718750000008e-05,1.5434375000000004e-05,1.553203125000001e-05,1.5629687500000006e-05,1.5727343750000002e-05,1.582500000000001e-05,1.5922656249999998e-05,1.6020312499999994e-05,1.611796875e-05,1.6215624999999996e-05,1.6313281250000002e-05,1.6410937499999998e-05,1.6508593749999994e-05,1.660625e-05
